content,score
"Monton game nya bagus tapi sinyalnya bagus tapi hero nya ga bisa gerak dan kadang kadang ngebag,ga kaya dulu dulumah mb nya kecil dan gak ngebag ,tolong betulin ya monton game nya !!!",1
"Kebanyakan darksistem, masak udah pake atribut lifesteel, buat hit minion hp gak nambah sama sekali, hp regen gak bisa, aneh, jd males maen lg",2
Sayah suka dengan permainan inih dari segi grafik nya heronya setiap bulan selalu ada update bagus sekalai,5
"Alah game ini makin nggak jelas, sudah di update bukannya tambah bagus malah tambah rusak",1
Tolong yaa moonton ajari player nya untuk ngepush biar dak kebelet kil mulu gua main 2kali kalah gara gara tim gua gk mau push mintanya kill mulu tolong moonton di ajari player nyaa ok,1
tolong lah monton kalo lagi main itu jangan buat lek tarus malas gw main kaya gitu monton coba lu main game orang lalu lek pasti susah rasa ya main ya sama juga dgn orang yang main game lu tersiksa samua tolong di pahami ya monton!!!!!!,2
"Saya kalau mau match di dalam pertandingan mulai di bikin lag sistem mobile legend, soalnya jaringan saya stabil terus kenapa di bikin afk 3 kali sama mobile legend dan juga di saat mau bertanding pun di bikin freeze",3
"makin hari makin rusak ni game, iya tau udh bagus ada room fleksibel tapi ya masa ga seimbang musuh jago tim dark semua ya berat punggung lah min",1
"Dear Monton!saya akan menjelaskan beberapa masalah yang ada di game ,sepertinya akhir akhir ini selalu banyak lag, salah satunya lag, saat jaringan satabil dan bagus tiba tiba terjadi lag yang lumayan parah di In game ,dan beberapa bug Hero sering tembus tembok , saya harap kedepannya bisa di perbaiki, demi kelanjutan game ini sinyal tolong stabilkan Untuk beberapa handphone,apakah mobile legend sedang update? Apakah itu penyebab lag",4
"Game apaan ni cokk, banyak dark system, player nya pada Gj semua, mendingan main HOK aja gyss, soalnya game HOK banyak skin gratis nya, dan HOK memiliki pembatas usia di atas 15 tahun ke atas, jadi bocil bocil pada GK bisa download, dan dark system di HOK hanya 7% saja, download sekarang!",1
Game semakin aneh .banyak Darksystem.. .. lebih banyak kalah ketimbang menang . .. buat yg lain jngn download ni apk.. nyesal.. capek main rank ngestack d kasih team both d beri lawan pro.. TAEEKK,1
"Dear Moonton. Tolong tambahkan fitur pilih lane sebelum memasuki draf pick, seperti game HOK. Agar match jadi lebih adil",4
"g ush heran, kenapa rating game ini busuk, meski dari segi gameplay bagus+dll, sinyalnya itu loh aduhhh ngeleg tiba""mulu+kebanyakan player pake cheat jga, collab aja yang di utamain, hal yang bikin player ga nyaman ga di pikirin, GAME RUSAK!!!",1
"montoon tolong team di benerin lahh,di in game juga ngelag² padahal sinyal bagus",2
"Lu tau gak moonton apa yang salah dari game ini? Update2 besar gitu buka nya makin bagus justru sebalik nya aku lebih bicara soal ""jaringan ping"" yang selalu lu anggep sepele dari dulu saya main ini game jaringan ping selalu di atas 200 ping lebih padahal sudah pakail wifi bagus masih tetap lag.ini sebenarnya game nya bagus cuman lu aja yang nganggep masalahnya sepele serah lah bertindak apapun kalo jaringan gak di urus juga apa guna nya ...",3
Gw suka sih dengan game ni Tapi aku gk suka ketemu musuh yang jago dan sangat sulit dilawan,1
Saya mau main tapi tiba-tiba aplikasi tidak bisa ke buka. Sudah 2 hari. Knp ya???,5
"Entah makin kecewa pdhl jaringan stabil tapi sering tiba2 gk bisa di gerakin, pdhl ku cek apk dan game lain gak knp2, cuman game ini doang yg sering macet kek gitu alhasil rank ku turun gara2 harus keluar apk dan relog ulang dan kalah item. Uninstall ajalah makin hari makin jelek. 16/12/24 Tambahan terlalu banyak dark sistem match yg tidak adil, coba kalian fikir kita baru login terus main mode ranked di kasih tim jungle yg ngefeed udh deh uninstall aja, bikin stress bukannya healing.12/1/25",1
Permainannya bagus dan juga seru. Cuma setiap ada pembaharuan. Selalu stuck saat masuk. Dan gak bisa masuk.,3
Bermula dari penasaran pacar kok suka baget main trus nyoba sampai sekarang dec mainya. Mantap untuk ngisis waktu kosong dan pas gabut. 4 aja ya bintangnya tidak ada yg sempurna karna kesempurnaan hanya milik allah.,4
Gamenya sudah sangat bagus tapi kok skinnya cuman ada skin anime ga ada skin donghua,5
"gahabis pikir tiap lagi di lobby ataupun lagi main suka tiba tiba kembali ke layar utama gajelas bjirlah, dan tiap mau naik rank di lasih dark sistem terus heran gua.",1
Mobile legend bagus gamenya tetapi banyak bgt top up nya sekali kali gratis ya mimin🙏,5
gem nya bagus seru dan ga bosan tapi kalo main solo kadang di kasih team yang dark sistem tolong lah dah capek aku lost streak,5
"Moonton moonton,mau sampai kapan gini terus sistem match berantakan gajelas musuh sama team ga sepadan,kadang juga main solo ketemu yang main party,belum masalah sinyal yang kadang ngelag padahal sinyal bagus,hadeh kalo giniterus caranya game lu bakal sepi suatu saat,gua waktu nyoba hok kerasa banget perbedaanya,intinya cepet cepet dah di benerin yang utama sih sistem match nya biar dapet yang seimbang sama team. #dari player yang di ls sampe 15X",5
"game rusak burik sering bug, server lag terus padahal udah ganti ganti akun JELEK GAME NYA. sistem nya kurang banyak bug gajelas",1
"Game terparah yang pernah saya install, padahal jaringan di hp saya 70kbps + bisa bisanya merah Mulu",1
"game ga jelas masa saya afk karena sinyal di tempat saya terkena pelanggaran, dan tolong ya monton sistemnya di perbaiki karna kredit skor saya tidak bisa naik sama sekali tolong di benerin lagi y monton bikin playernya ga mood maen kalo kredit nya gampang turun",1
"Game matchmaking dan sistemnya sudah rusak buruk sekali dikasih tim dark sistem terus nob sekali mainnya, sebagai solo player sangat kecewa dikasih lawan tidak seimbang terus dan sistemnya untuk solo player sepertiku habis menang kalah menang kalah terus gara2 dikasih tim dark sistem dan lawan tidak seimbang.",1
Game nya sih menghibur.cuma sistem dalam game sangat tidak kompeten sama sekali.pemilihan draft pick tidak di sesuaikan dengan benar,1
"Oi monton, yang bukan teman jangan dibolehin chat lah.soal nya kadang kalo beban atau recal2,tim atau musuhnya tiba tiba chat, trus marah padahal cuma game. Kok malah mancing perkoro.kalo di notice aku kasih bintang lima.",4
"Game nya bagus tapi tapi even game nya terlalu mahal dan skin nya tdk bagus, tapi kalau ada Hero atau skin Naruto bocil bocil akan banyak main game ini lagi.",3
"Game ga jelas tiap maen dapet dark sistem mulu, berjam jam rank ga naik naik sama sekali tiap main tim musuh pada jago tim gua sendiri ga jelas ada yng rank nya gm lah apa lah, tolong perbaiki, update di gedein giliran perbaikan nomer 2 skin di banyakin kaga jelas emang",1
Bug apa lagi ini montoon masak tiba tiba start custom lawan computer trus tekan tombol tinggalkan pertandingan g bisa keluar,1
"gua sumpahin moonton kalau lu nggak ngeblacklist orang-orang yang darksistem, orang-orang yang sengaja nge feed timnya, orang-orang yang tolol, gua sumpahin moonton bangkrut kalau tetap tidak punya sistem yang bagus dan membuat player player ML stress dan saran gua stop main ml sekarang, buang"" waktu",1
"game kyk EE kebnayakan player dark system, buang buang waktu main, tim msuh bagus sekali tim kita banyak yg gk bisa main, haduh kocak game",1
Tolong lah pihak moonton kalok satu tim feeder cepat di tindak lanjut i padalah udh lapor terus kalok ada tim feeder tapi tetep aja tu orang masih bisa main rank masih nunggu 1 jam ujung2 tetep aja kaga di kurang i kredit skor nya hadehh main HOK aja lah kalok gini lama2,1
"Ini game oke sihhh,tapi aku kasih bintang 4 dlu,soalnya kadang kadang ada bug",4
Sangat asyik sekali.................. Tapi aku tidak sedikit menjadi pemenang semakin banyak latihan aku akan menjadi lebih kuat😎😎💪💪,5
"Game asu anying game haram mending dihapus dari play store,masa gw dari legend langsung diturunin ke epik,dari mitik diturunin ke legend,parah ini game mending honor of king,tolong monton kalo orang main jangan selalu kasih dark sistem",5
"Machmaking tidak sesuai, sering sekali dapat tim yang ngetroll, pada saat kita report tidak pernah di tanggapi,",2
"Game G0blk, masa pas mau mulai game langsung keluar sendiri, bikin terus masuknya lama banget, gausah main game ini!!!!😡😡😡😡😡😡😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬😈👿🤡👺👹😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬",1
"Game nya bagus monton tapi playernya gj gj,,, mintol ya moonton kalo ngasih tim jangan yang bego² makasih monton ls nya match nya antara tim sama musuh setara banget bisa di bilang 3/10 kalo kekompakan nya",1
Game nya sangat bagus dan saya cukup suka dengan gameplay setiap player dan semoga game ini terus dikembangkan setiap tahunnya 😊,5
Jangan main ini game kasih kalah terus lost trek terus dapet temen beban dan aneh pls jangan main sepiin aja gua nih main mobile lengend buat santai malah di kasih tambah stresssssssss,1
"Moonton mohon di perhatikan lagi,main rank atau classic tiba""ng crash padahal gk ada masalah jaringan mohon di perbaiki lagi moonton",1
Gem nya seru banget tapi kecilin lah MB nya tapi aku suka aku lagi nunggu sekin Naruto gasabar liat sekin Lukas Naruto sama sekin soyu Sasuke sama sekin vale gara tapi sekarang udah ada sekin Hunter x Hunter ada Dyroth sama harit sama cecilion tapi aku lebih suka yang sekin harit soalnya efeknya ramebanget tapi. Yang paling aku nggak suka sekin cecilion soalnya di anime nya nggak pake tongkat tapi malah di pakein tongkat haduh coba ajah nggak ada tongkat behhhh keren banget auto kesukaan akuu,5
Seru sih seru tapi sering lag padahal jaringan bagus ditambah timnya dark sistem males banget kalo main kayak gini baru naik legend langsung ke epik lagi gara gara dark sistem lag males banget asu,1
Ini game sangat aneh saat saya bermain menggunakan Kouta Axis macam biasa tapi Kouta saya habis saya menggunakan unlimited gaming malah sebalik nya dan saya selalu kena pelanggaran jadi kusarani jangan pakai unlimited gaming Axis net saat main ml,3
saya tida bisa bermain di magic chess original server dan harus mengupdate ke magic chess go go tetapi masih banyak player yang lain bermain magic chess di original server tanpa harus update ke magic chess go go,1
"udah udah rusak nih game sistem makin gajelas ngasih tim ngga masuk akal mesti saya juga yang nggendong dan gw juga yang mvp, nih gw kais tau kalo gabisa buat game hapus aja ini game dri play store, sistem aja nggajelaass, emang gabisa buat game si sebenarnya ngapain buat game, aneh ni game emang tolong semua Player hapus ML dan hilangkan ML dari play store, game paling aneh dan lucu yang gw temuin di play store, habis season sistem nya masih sama konyol emang, ANEH EMANG ANEH SISTEM GAJELAS BOT",1
"Grafik dan game play nya sih udh bagus, cuma yg buat saya kasi bintang satu, karna pas main dapet teman nya agak ngeyel gitu pun peforma teman nya pun kurang jadi tolong defeloper kasi teman itu yg sepadan yah, terima kasi",1
anak ku suka tiap hari main tapi katanya kalau terus tolong kasik lawan yang kecil baginya semua lawan nya berat tolong cariin lawan yang kecil aku mohon pak moonton plisss kasih lawan kecil atau bot tolong ya mas moonton,5
"Game nya bagus,tapi ada yang kurang tolong rilis Hero baru yang bisa ajak temen ke bes turet sendiri",5
"Saya turunkan rating aplikasi ini dari awalnya 5 bintang sekarang jadi 2 bintang, mohon maaf ya monton tapi saya sudah emosi dengan sistem tim yg di berikan, tim saya selalu lebih buruk dari pada lawan, jadi saya memohon agar sistem ini dapat di perbaikii atau saya hapuss ML",2
Game ini memang bagus tapi masalah nya ya cuma di sinyal yang gak adil ya kalo udah hidup sinyal nya jelek tapi kalo udah mati sinyal merah pun gak lag cok ya Udah si itu doang,5
Tolong di perbaiki lagi dari mechmeking. Karena KLO cuma bisa 1 rol di jadiin 1 Titu Sush. Ke Cuma bisa mid atau gotlen. 5rol Nya SMA cuma bisa mm. Sama mid. Terus dari jaringan tolong lah sya kn pake wi fi tapi KLO pas main ml di tank. Tiba² jaringan nya hilang. Tapi kalo di clask atu brul. Itu jaringan nya Bagis. Cuma pas main RANk doang jaringan nya hilang. Game nya emng seru. Tapi ya itu di mechmeking nya SMA jaringan yang sering legg. Atu sering kali di kasih player nob. 🙏🏻,2
"selalu matchmakingnya tidak adil atau disebut sampah, kenapa di team saya dikasi player yg tidak bisa bermain sesuai rolenya??? kenapa????, wr saya dari 80 turun ke 67%, kenapa??? apakah kamu tidak suka jika saya wr80%?? saya player solo selalu tidak puas dengan matchmaking sampah kamu moonton,",1
"Setelah di update kok jadi lebih sering di kasih tim afk 8x saya kalah dan cuman 1x di kasih kemenangan ini yg namanya adil lama-lama ini game jadi gak seru makin rusak, mole sekarang tambah rusak tiap menit 8 sering freez padahal sinyal bagus hp aman buat main game lain lancar",1
"perbaiki bug lo kontolll, sinyal full tpi sering ngelag tbtb",1
"Kenpa saya dikasih tim yang nggak jelas, terus masa udah 100 pertandingan lebih sejak turun season ga pernah naik yang ada turun . Kenpa pembagian tim selalu jelek di tim saya bikin bosen jadinya",1
"Gemee jahannam, dendam pribadi kah sama aku, setiap main ga pernah menang di rank selalu dapet team fomo, menangnya pas kalah nya udh banyak baru menang sekali",1
"Gamenya bagus tapi setiap main rank , heran aja kok tim musuh itu legend tapi tim sendiri epic , maksudnya musuh jago tim bot jadi, gak seimbang . Tolonglah moonton kasih yg seimbang, gitu aja sih",1
"Game yg sangat tidak adil,tiba-tiba akun di banned tanpa tau sebabnya,padahal main selalu jujur dari 2019,koleksi skin sudah banyak + baru beli weakly diamond pass",1
Game ini sangat bagus tapi saat saya main tiba tiba ngepres pass jadi aku keluar AFK tolong di perbaiki game yang pls,1
"Saya kasih Bintang 1 aja karena masih banyak yang kurang karena pas main terus di serang musuh kita kan kita perlu isi nyawa kan ada waktu nya tolong di percepat jangan sampai 25,28,29,39,50 tolong sampai 5 detik aja ngapa juga harus lama lama aneh 😡😡😡😡😡😡😡😡",1
"Gamenya bagus skin sama herony jga bnyk(Walau skinnya mahal) animasi pergantian ranknya oke, terus banyak mode game nya, bisa buat mode offline juga, mantab lah",4
"Game gk jelas, jaringan yang gk ada malah dibilang afk, ujung ujung nya malah di report turun kredit skor. Dasar game gk jelas.",1
game yg sangat menyenangkan tp minus nya agak lag jadi aku kasih bintang 4 trimakasii,4
"Game Gak jelas, banyak bot, Toxic, Player kualitas rendah dalam bermain. Memancing Emosi. Komunitas Ter Ampas",1
Kenapa pas saya login itu harus mengekstrak data yang lama banget 1 tahun pun ga bakal beres tolong dong diperbaiki banyak juga yang kaya gini rata rata hp nya oppo f1s,1
"Game rusak, terus aja temuin ama org yang ngetroll, buatin buat pilih lane pas awal main lah, dongoamat. Rebutan mulugwangentort",1
Mohon agar pihak moonton game lebih di perhatikan lagi karna ini game makin rusak dan aneh kendala yang saya alami saat bermain adalah ngeframe atau tidak bisa gerak padahal hp lancar tapi game nya g gerak sama sekali jujur saya kecewa karna kualitas ML sekarang semakin buruk semoga pesan ini di baca dan mendapatkan respon secepatnya,1
"knp bug nya banyak sekali ,, contohnya gua mulai matchmaking knp ga bisa masukk sihh ,, malah kredit skor gua yg di kurangin gara"" ini padahal game nya bug gabisa masukk ke matchmaking nya, klo 1x 2x Masi oke lah ini dh brp kali!! jadi tolong di perbaiki bug yg ini ya montoon",1
Sangat bgus dimainkan dan jika saat ofline tetap bisa dimainkan,5
